label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
1	845 m/(s^2)	1.0635	Human Computer Interaction	Computer Game Design	Vani	0.3104	1182	0.8502	518	Chris	0.8149 N	Oakland, Modesto, San Jose	1.0974
5	1201 m/(s^2)	0.9488	Computational Media	Human Computer Interaction	Sam	0.7707	347	0.3284	1044	Lise	0.4959 N	Fremont	1.0249
0	1023 m/(s^2)	1.2151	Electrical Engineering	Computational Media	Andrew	1.0456	160	0.8611	859	Inan	0.5978 N	Riverside	0.2634
5	838 m/(s^2)	0.9575	Natural Language Processing	Applied Mathematics, Electrical Engineering, Technology and Information Management, Bioengineering, Games and Playable Media	Sam	0.3932	472	0.2438	812	Lise	0.4481 N	FREMONT	0.9338
0	1048 m/(s^2)	0.9202	Electrical Engineering	Robotics Engineering	Michael	1.0396	253	1.1969	415	Inan	0.9514 N	Riverside	-0.4685
1	968 m/(s^2)	0.906	Biotechnology	Statistics	Vani	1.5017	1057	1.0212	426	Michael	0.862 N	Modesto	0.794
1	1219 m/(s^2)	0.9471	Human Computer Interaction	Computer Game Design	Vani	1.1112	864	1.4591	367	Chris	0.9946 N	San Jose, Oakland, Modesto	1.0138
0	710 m/(s^2)	1.153	Natural Language Processing	Computational Media	Andrew	0.2657	421	0.9776	898	Sam	0.667 N	Riverside, Santa Ana	0.4221
1	636 m/(s^2)	0.7927	Biotechnology	Statistics	Vani	0.5773	1355	1.0258	119	Chris	0.9053 N	San Jose, Oakland	0.8968
4	556 m/(s^2)	0.1278	Computer Game Design	Natural Language Processing	Lise	0.7687	1137	1.5219	1114	Eriq	0.9364 N	Moreno Valley, Sacramento, Anaheim, Santa Clarita	0.8468
5	1212 m/(s^2)	0.8988	Robotics Engineering	Computational Media	iNAN	0.0179	375	0.9711	1022	Lise	0.2339 N	Fremont	0.8292
0	1184 m/(s^2)	0.7664	Electrical Engineering	Computational Media	Lise	1.058	183	0.6855	913	Lise	0.6268 N	Riverside, Santa Ana	0.2562
2	1084 m/(s^2)	0.9534	Electrical Engineering	Computer Science	Fabrice	1.0532	1119	0.6307	1180	Andrew	1.2761 N	Irvine	0.8309
5	1251 m/(s^2)	0.8427	Bioinformatics	Games and Playable Media, Applied Mathematics, Electrical Engineering, Bioengineering, Human Computer Interaction	Tony	-0.1917	303	0.4446	248	Lise	0.1812 N	Fremont	1.0096
0	788 m/(s^2)	1.263	Electrical Engineering	Computational Media	Michael	1.0624	434	0.2161	549	Sam	1.0915 N		-0.1785
0	1284 m/(s^2)	0.9153	Electrical Engineering	Computational Media	Andrew	0.929	205	0.8815	994	Sam	0.814 N	Santa Ana	NULL
3	562 m/(s^2)	0.3064	Natural Language Processing	Biotechnology	Andrew	1.2741	-23	0.8333	1118	Fabrice	0.8679 N	Santa Ana	0.2284
4	457 m/(s^2)	-0.0878	Statistics	Natural Language Processing	Reilly	1.054	846	1.1443	1261	Eriq	0.9231 N	Los Angeles, Anaheim, Sacramento, Moreno Valley	0.7934
5	1176 m/(s^2)	0.5988	Technology and Information Management	Data Science	Inan	0.2955	651	0.321	654	Lise	-0.0521 N	chula vista, fresno	0.9893
0	1411 m/(s^2)	0.7614	Electrical Engineering	Computational Media	Michael	0.8356	198	0.7114	1056	Sam	0.8049 N	Santa Ana	0.0633
3	-8 m/(s^2)	0.3055	Computer Engineering	Bioinformatics	Chris	1.3803	3	0.8458	531	Fabrice	0.8989 N	Bakersfield	0.7575
3	521 m/(s^2)	0.3866	Statistics	Bioinformatics	Chris	1.2197	-48	1.0699	1244	Fabrice	0.3947 N	sAN fRANCISCO	0.8174
0	1110 m/(s^2)	0.8372	Electrical Engineering	Robotics Engineering	Michael	0.637	84	0.7572	1036	Sam	0.7801 N	Stockton, Santa Ana	0.6983
4	582 m/(s^2)	0.0012	Computer Game Design	Natural Language Processing	Fabrice	1.1996	1223	1.1406	1524	Eriq	1.429 N	Moreno Valley	0.5951
5	561 m/(s^2)	0.5323	Data Science	Applied Mathematics, Electrical Engineering, Bioengineering, Technology and Information Management, Human Computer Interaction	Tony	0.3972	506	0.6872	654	Lise	0.554 N	Fremont	1.1291
4	751 m/(s^2)	-0.3676	Computer Game Design	Natural Language Processing	Lise	1.1089	703	1.2361	820	Vani	0.9414 N	Moreno Valley, Anaheim, Los Angeles	1.3501
4	680 m/(s^2)	-0.1261	Computer Game Design	Computer Engineering	Reilly	0.9271	809	1.2803	1069	Reilly	1.2127 N	Riverside	1.6027
5	744 m/(s^2)	0.5417	Computational Media	Games and Playable Media, Electrical Engineering, Human Computer Interaction	Chris	0.6454	513	0.5876	946	lISE	0.1636 N	Irvine	0.7791
1	692 m/(s^2)	0.4141	Technology and Information Management	Computer Game Design	Vani	1.2495	1330	0.595	72	Chris	0.8546 N	Oakland	1.1633
1	713 m/(s^2)	1.4604	Biotechnology	Statistics	VANI	0.6082	1100	0.7502	185	Michael	0.8903 N	Oakland	0.6531
2	860 m/(s^2)	0.9201	Natural Language Processing	Data Science	Fabrice	1.0079	560	1.3215	832	Andrew	0.9206 N	Irvine	0.8034
3	597 m/(s^2)	0.3868	Bioinformatics	Bioinformatics	Chris	1.4522	-50	1.5207	869	Tony	1.1939 N	San Francisco, San Diego	0.6563
1	881 m/(s^2)	1.047	Biotechnology	Computer Game Design	Vani	1.1958	701	0.6675	349	Michael	0.5893 N	Oakland	0.4542
3	244 m/(s^2)	0.2085	Electrical Engineering	Bioinformatics	Chris	1.4155	-364	0.7159	464	Tony	1.1333 N	San Diego, Bakersfield	0.7022
2	595 m/(s^2)	1.4818	Computer Science	Computer Science	N/A	0.9727	841	0.5221	707	Andrew	1.0208 N	Irvine	1.0414
4	643 m/(s^2)	0.239	Computational Media	Computer Engineering	Lise	0.6003		0.8899	1177	Reilly	0.8893 N	Sacramento	1.6417
5	1083 m/(s^2)	1.4273	Technology and Information Management	Human Computer Interaction, Applied Mathematics, Electrical Engineering, Technology And Information Management	sAM	0.2	162	0.3989	843	Lise	0.9178 N	Chula Vista	1.0307
2	987 m/(s^2)	0.403	Applied Mathematics	Data Science	Eriq	0.992	806	0.9424	1346	Reilly	1.0097 N	Irvine	0.6487
4	583 m/(s^2)	0.2499	Computer Game Design	Natural Language Processing	Lise	0.8313	972	1.0997	970	Reilly	1.0797 N	Moreno Valley, Sacramento, Santa Clarita	0.1747
2	1108 m/(s^2)	1.1302	Applied Mathematics	Data Science	Eriq	0.8241	769	1.2504	1275	Andrew	0.7816 N	Chula Vista, Fremont	0.3332
2	538 m/(s^2)	0.9224	Applied Mathematics	Data Science	Fabrice	0.8414	872	0.6924	928	Andrew	0.7894 N	Long Beach	1.0321
3	330 m/(s^2)	-0.012	Bioengineering	Bioinformatics	Chris	1.2061	-97	1.2945	1395	Tony	0.5948 N	Fremont, Chula Vista	0.9677
3	213 m/(s^2)	0.6219	Computer Science	Biotechnology	Chris	0.659	-174	0.7159	1253	Tony	1.2002 N	Bakersfield, San Diego	0.3281
0	790 m/(s^2)	0.7629	Electrical Engineering	Robotics Engineering	Andrew	1.003	197	1.1345	905	Sam	0.7459 N	Stockton, Santa Ana	-0.0095
0	1005 m/(s^2)	1.2881	Electrical Engineering	Computational Media	Michael	0.3387	108	0.7269	830	Inan	0.4125 N	Santa Ana	0.0799
4	381 m/(s^2)	-0.041	n/a	Computer Engineering	Chris	1.0926	1002	1.8156	1040	Tony	0.7347 N	Sacramento, Moreno Valley, Los Angeles	0.5812
5	1181 m/(s^2)	1.1018	Technology and Information Management	Bioengineering, Applied Mathematics	Tony	-0.0031	428	0.3905	718	Lise	0.4621 N	Fresno, Chula Vista	0.9757
2	793 m/(s^2)	0.9295	Applied Mathematics	Computer Science	Fabrice	1.0348	1218	1.6132	1217	Andrew	1.1479 N	Long Beach	1.2295
4	918 m/(s^2)	0.2577	Computer Game Design	Natural Language Processing	Lise	0.9086	839	1.0243	834	Eriq	0.8561 N	Anaheim, Santa Clarita	0.5437
3	122 m/(s^2)	0.1909	Bioinformatics	Bioinformatics	Chris	0.8572	170	0.642	526	Fabrice	0.4818 N	San Diego	0.83
5	1193 m/(s^2)	0.6649	Robotics Engineering	Human Computer Interaction	Tony	0.5436	456	-0.3459	854	Lise	-0.3421 N	Chula Vista, Fresno	1.3008
0	861 m/(s^2)	1.0155	Electrical Engineering	Computational Media	Michael	1.0611	228	1.0081	431	Inan	0.4898 N	Riverside, Santa Ana	0.5724
2	743 m/(s^2)	0.7161	Applied Mathematics	computer science	Fabrice	0.8457	856	0.7397	965	Andrew	0.7424 N	Long Beach	0.6133
4	524 m/(s^2)	-0.2771	Games and Playable Media	Natural Language Processing	Reilly	1.1878	806	1.2905	904	Reilly	0.9922 N	Moreno Valley, Sacramento, Santa Clarita, Los Angeles	1.5034
5	988 m/(s^2)	0.6773	Technology and Information Management	eLECTRICAL eNGINEERING, bIOENGINEERING, aPPLIED mATHEMATICS, gAMES AND pLAYABLE mEDIA	TONY	0.2587	269	-0.0946	575	Fabrice	0.6349 N	Fremont	0.5742
1	585 m/(s^2)	1.1876	Biotechnology	Statistics	Vani	0.8839	605	1.1169	462	Chris	0.9871 N	Modesto, Oakland	0.8604
4	668 m/(s^2)	0.4048	Games And Playable Media	Computer Engineering	Lise	1.1261	955	0.9007	853	Vani	1.3991 N	Anaheim, Moreno Valley	1.5302
0	865 m/(s^2)	0.8099	Electrical Engineering	Computational Media	Michael	0.4008	183	1.2312	161	Inan	0.736 N	Stockton	0.3031
4	436 m/(s^2)	0.2861	Games and Playable Media	Computer Engineering	Lise	1.2415	1075	1.2581	490	Vani	0.7278 N	Anaheim, Moreno Valley, Santa Clarita, Los Angeles	0.6214
0	991 m/(s^2)	1.1178	Electrical Engineering	Robotics Engineering	Michael	0.5484	361	1.2604	967	?	1.1023 N	Stockton	0.1467
4	778 m/(s^2)	-0.0674	Computer Game Design	Computer Engineering	Reilly	1.196	407	0.8303	1009	Reilly	1.3248 N	Sacramento, Moreno Valley	0.6801
2	999 m/(s^2)	1.0702	Applied Mathematics	Computer Engineering	fabrice	1.0547	764	0.813	683	Andrew	1.0642 N	Long Beach	0.8503
3	-293 m/(s^2)	0.5243	Statistics	Bioinformatics	Chris	0.7769	18	0.9082	971	Fabrice	1.0227 N	Bakersfield, San Francisco	0.4126
0	1167 m/(s^2)	0.9695	Electrical Engineering	Computational Media	Michael	0.4819	674	NULL	1110	Inan	0.7444 N	Riverside	0.0529
0	874 m/(s^2)	0.7693	Statistics	Computational Media	Fabrice	1.4116	557	1.2784	1022	Inan	1.1962 N	Santa Ana, Riverside	0.0316
2	923 m/(s^2)	1.0278	Applied Mathematics	Data Science	Eriq	1.1575	715	?	1767	Andrew	1.4997 N	Long Beach	1.2428
0	1269 m/(s^2)	1.1349	Electrical Engineering	Computational Media	Andrew	0.6219	335	1.5663	1186	Inan	0.7156 N	Riverside	0.315
1	637 m/(s^2)	0.8498	Biotechnology	Statistics	Vani	0.8975	1201	0.8863	-40	Michael	0.4432 N	Modesto, San Jose	0.821
0	1191 m/(s^2)	0.9324	Electrical Engineering	Robotics Engineering	Michael	0.9082	633	0.6313	685	Sam	1.0756 N	sTOCKTON, rIVERSIDE	0.1927
5	1271 m/(s^2)	0.8459	Technology and Information Management	Human Computer Interaction, Bioengineering, Technology and Information Management, Applied Mathematics, Games and Playable Media	Sam	0.4308	254	0.3095	890	Lise	0.3258 N	Fremont, Fresno	1.2241
4	411 m/(s^2)	0.153	Games and Playable Media	Natural Language Processing	Reilly	0.852	798	0.6387	563	Fabrice	1.0246 N	Anaheim, Sacramento, Santa Clarita, Los Angeles	1.3562
3	97 m/(s^2)	0.5583	Bioengineering	Biotechnology	Chris	1.4319	216	1.1131	1581	Fabrice	1.0237 N	Bakersfield, San Francisco	0.4904
1	579 m/(s^2)	0.779	Human Computer Interaction	statistics	Vani	0.8302	1134	1.4349	449	Michael	0.8009 N	Oakland, San Bernardino, San Jose	1.3229
5	767 m/(s^2)	0.9226	Technology and Information Management	Human Computer Interaction, Electrical Engineering, Games and Playable Media, Technology and Information Management, Applied Mathematics	Tony	0.4405	827	0.6581	569	lise	0.4134 N	Fresno, Fremont	0.7848
1	609 m/(s^2)	1.2598	Human Computer Interaction	Statistics	Vani	1.13	1102	0.5981	457	Chris	0.8926 N	Santa Ana, Riverside	0.5879
1	985 m/(s^2)	1.2455	Biotechnology	Statistics	Vani	0.7946	878	1.189	238	Michael	0.8399 N	San Jose, Modesto	0.5615
3	645 m/(s^2)	0.9533	Computer Science	Biotechnology	Chris	1.2279	137	1.4386	1029	Eriq	0.4888 N	San Francisco	0.8693
2	912 m/(s^2)	0.8279	Natural Language Processing	Computer Science	Fabrice	1.4949	599	1.0392	1364	Andrew	1.3454 N	Irvine	1.2025
2	None	1.0284	Applied Mathematics	Data Science	Fabrice	0.895	630	0.5966	753	Lise	1.07 N	Long Beach	0.7368
1	484 m/(s^2)	0.8978	Electrical Engineering	Statistics	Vani	0.7233	879	1.4259	-146	Chris	0.7381 N	San Jose, Modesto	0.8473
2	861 m/(s^2)	1.5315	Applied Mathematics	Computer Science	Fabrice	0.8482	721	1.0554	1244	Andrew	1.3688 N	Long Beach	0.984
1	533 m/(s^2)	0.7658	Human Computer Interaction	Statistics	Vani	0.8468	765	0.7664	307	Chris	1.0802 N	San Jose, San Bernardino, Oakland	0.7029
4	505 m/(s^2)		Computer Game Design	Natural Language Processing	Lise	1.0918	978	1.1041	751	Reilly	None	Anaheim, Los Angeles, Sacramento, Moreno Valley	0.999
4	151 m/(s^2)	n/a	Computer Game Design	Computer Engineering	Reilly	1.1028	None	0.7571	777	Vani	0.8374 N	Sacramento, Los Angeles, Anaheim	1.0187
5	808 m/(s^2)	1.5076	Games and Playable Media	Computational Media	Inan	0.2471	258	0.0011	1046	Lise	0.4403 N	Fremont	1.5403
2	1036 m/(s^2)	1.4926	Natural Language Processing	Statistics	Fabrice	0.6684	903	0.5986	867	Andrew	0.5783 N	Long Beach	1.4328
2	887 m/(s^2)	1.3883	Applied Mathematics	Computer Science	Fabrice	0.6854	606	0.723	1403	Andrew	0.6476 N	Irvine	0.4577
5	609 m/(s^2)	0.4463	Data Science	Human Computer Interaction, Applied Mathematics, Technology and Information Management	Tony	0.0723	724	0.4456	1616	Lise	0.1361 N	Fremont	0.4528
2	890 m/(s^2)	0.8883	Natural Language Processing	Data Science	Fabrice	0.8331	312	0.931	975	Andrew	0.4716 N	n/a	0.9968
5	1055 m/(s^2)	1.0339	Technology and Information Management	Applied Mathematics, Games and Playable Media, Technology and Information Management, Human Computer Interaction, Electrical Engineering	Inan	0.745	666	0.5425	636	Lise	0.2807 N	Fresno	0.9351
1	948 m/(s^2)	0.7721	Human Computer Interaction	sTATISTICS	Vani	0.8992	1087	0.3529	829	Chris	0.872 N	San Jose, Modesto, San Bernardino	n/a
3	421 m/(s^2)	0.042	Computer Engineering	Biotechnology	Chris	0.9255	159	0.4093	926	Fabrice	0.7834 N	San Bernardino, Oakland, Modesto	1.0429
4	721 m/(s^2)	0.4142	Games and Playable Media	Bioinformatics	Lise	0.7777	468	0.7099	1597	Vani	1.0434 N	Santa Clarita, Moreno Valley, Sacramento	0.9678
5	1101 m/(s^2)	0.7253	Robotics Engineering	Games and Playable Media, Electrical Engineering, Human Computer Interaction	Inan	0.6236	848	0.3875	1178	Lise	0.1332 N	N/A	1.0895
0	886 m/(s^2)	0.5846	Electrical Engineering	Robotics Engineering	Andrew	1.0319	601	1.1856	713	Reilly	0.7917 N	RIVERSIDE, STOCKTON	0.2217
1	1128 m/(s^2)	0.7724	Biotechnology	Statistics	Reilly	0.7946	949	0.966	748	Michael	0.6966 N	San Jose	0.3631
5	1106 m/(s^2)	0.7602	Computational Media	Electrical Engineering, Games and Playable Media	Sam	-0.153	901	-0.3718	968	Lise	0.3238 N	Fresno	1.0067
4	1042 m/(s^2)	-0.085	GAMES AND PLAYABLE MEDIA	Natural Language Processing	Lise	0.8684	1052	0.8973	835	Reilly	0.8381 N	Sacramento, Moreno Valley, Anaheim, Santa Clarita	0.9823
3	-74 m/(s^2)	0.8169	Computer Engineering	Biotechnology	Chris	0.9333	110	0.6742	1087	fabrice	0.5644 N	Bakersfield, San Francisco	0.565
5	1575 m/(s^2)	1.1063	Data Science	Electrical Engineering, Human Computer Interaction, Applied Mathematics, Technology and Information Management	Inan	0.7178	634	0.868	881	Lise	0.0666 N	Fresno, Chula Vista	1.4689
3	720 m/(s^2)	0.32	Computer Engineering	Bioinformatics	Chris	1.3901	408	0.6485	744	Tony	0.4939 N	San Francisco, Bakersfield	0.4614
1	988 m/(s^2)	0.6942	Biotechnology	Computer Game Design	Vani	1.2446	1133	0.9203	435	Chris	1.1299 N	Oakland, Modesto	0.8985
3	154 m/(s^2)	0.2803	Electrical Engineering	Bioinformatics	Chris	1.0976	600	0.6566	585	Tony	1.0277 N	Los Angeles, Santa Clarita, Moreno Valley, Sacramento	1.1197
0	726 m/(s^2)	1.0623	Electrical Engineering	Robotics Engineering	Michael	0.5473	415	1.344	985	Inan	0.6446 N	Riverside, Stockton	0.1242
3	206 m/(s^2)	0.2701	Statistics	Bioinformatics	Chris	1.3335	266	1.2716	1009	Fabrice	0.9272 N	Bakersfield	0.8476
5	1400 m/(s^2)	0.883	Technology and Information Management	Human Computer Interaction, Applied Mathematics, Technology and Information Management, Bioengineering, Electrical Engineering	tony	0.1711	475	0.5899	1233	Lise		Chula Vista	0.692
4	813 m/(s^2)	0.3064	Electrical Engineering	Natural Language Processing	Lise	1.2345	1066	0.9523	777	Vani	1.3462 N	Riverside	0.6449
1	706 m/(s^2)	0.8952	Human Computer Interaction	Computer Game Design	Vani	1.4203	958	1.5962	129	Chris	1.5737 N	San Jose, Modesto, San Bernardino	0.7822
2	1234 m/(s^2)	0.7412	Applied Mathematics	Computer Science	Eriq	0.8668	598	0.8311	1201	Tony	1.3195 N	Long Beach	1.0048
4	517 m/(s^2)	-0.1318	Computer Game Design	Computer Engineering	Lise	0.9797	696	0.9931	1090	Eriq	0.6206 N	Santa Clarita	0.937
2	1033 m/(s^2)	1.0049	Applied Mathematics	Computer Science	Eriq	1.544	1098	1.0323	974	Andrew	1.2987 N	Bakersfield, San Diego	0.9602
5	916 m/(s^2)	0.3842	Data Science	Games and Playable Media, Electrical Engineering	Inan	0.0266	617	0.3067	1568	Lise	0.1117 N	Fresno	0.5742
1	419 m/(s^2)	1.2392	Biotechnology	Bioengineering, Human Computer Interaction	Vani	0.8426	1082	1.1785	-179	Chris	0.553 N	San Jose, San Bernardino	0.9375
4	801 m/(s^2)	0.1981	Computer Game Design	Natural Language Processing	Reilly	1.1519	1273	1.3173	856	Reilly	1.4229 N	Los Angeles, Moreno Valley	0.7405
3	304 m/(s^2)	0.7149	Bioinformatics	Biotechnology	Chris	1.517	129	0.4	1201	Fabrice	1.0065 N	Bakersfield, San Diego	0.643
3	409 m/(s^2)	0.6005	Bioengineering	Bioinformatics	Chris	0.787	384	0.8481	839	Chris	0.8446 N	San Francisco, San Diego	0.1721
2	517 m/(s^2)	1.0258	Applied Mathematics	Data Science	Eriq	0.9026	930	1.7161	1128	Andrew	1.0827 N	Irvine	0.7509
3	435 m/(s^2)	0.465	Statistics	Bioinformatics	Chris	0.5635	87	0.6185	757	Tony	0.3085 N	San Diego	0.7912
4	852 m/(s^2)	-0.3432	Computer Game Design	Natural Language Processing	Reilly	0.5589	821	0.9747	1182	Vani	1.1166 N	Long Beach	1.577
1	996 m/(s^2)	1.344	Human Computer Interaction	Statistics	Vani	1.066	1020	1.184	702	Michael	0.8393 N	Modesto, San Bernardino, Oakland	0.3878
4	1032 m/(s^2)	0.1477	Games and Playable Media	Computer Engineering	Lise	0.9242	1067	0.7823	1211	Eriq	0.9097 N	Santa Clarita	0.5999
3	419 m/(s^2)	0.7218	Bioinformatics	Bioinformatics	Michael	0.8904	177	0.9626	572	Fabrice	0.7529 N	Bakersfield, San Diego	
3	740 m/(s^2)	0.1296	gAMES AND pLAYABLE mEDIA	Bioinformatics	Chris	0.7501	92	1.1464	1186	Tony	0.987 N	Bakersfield, San Diego	0.5366
5	1206 m/(s^2)	1.0056	Technology and Information Management	Applied Mathematics, Electrical Engineering, Human Computer Interaction, Bioengineering, Games and Playable Media	Sam	1.2395	420	0.0064	749	Lise	-0.0377 N	Chula Vista, Fremont	0.665
2	881 m/(s^2)	1.1474	Natural Language Processing	Computational Media	Fabrice	1.5003	1051	1.2533	1423	Andrew	1.0165 N	Long Beach	1.452
1	827 m/(s^2)	0.3702	Bioinformatics	Computer Game Design	Eriq	0.9009	1021	0.879	-16	Chris	0.7703 N	Modesto	1.3999
1	811 m/(s^2)	1.0804	Human Computer Interaction	Computer Game Design	Vani	1.3902	1562	0.3088	40	Chris	0.7889 N	Oakland, Modesto	0.868
3	322 m/(s^2)	-0.0654	Computer Science	Bioinformatics	Fabrice	1.0749	129	1.2946	882	Tony	0.6428 N	San Francisco	0.9489
3	292 m/(s^2)	0.5092	Bioinformatics	Bioinformatics	Chris	1.0909	-27	1.0834	1075	Fabrice	0.1932 N	San Diego, San Francisco	0.8884
5	1079 m/(s^2)	0.8854	Data Science	Technology and Information Management, Games and Playable Media, Human Computer Interaction, Electrical Engineering, Bioengineering	Vani	0.2881	522	0.1643	1479	Lise	0.2767 N	Long Beach	0.9444
1	849 m/(s^2)	1.3516	Natural Language Processing	Computer Game Design	Vani	1.4326	969	0.6452	582	Michael	0.7751 N	San Jose	0.5924
2	987 m/(s^2)	1.232	Applied Mathematics	Data Science	Fabrice	1.2416	859	0.3785	870	Andrew	0.9033 N	Irvine	0.6738
0	1103 m/(s^2)	0.5644	Electrical Engineering	Computational Media	Michael	0.7866	79	1.1184	273	Inan	1.218 N	Santa Ana, Riverside	-0.3252
0	1133 m/(s^2)	0.8588	Electrical Engineering	Computational Media	Michael	0.8068	30	1.3709	1025	Sam	0.9089 N	Santa Ana	-0.0417
4	654 m/(s^2)	-0.1024	computer game design	Natural Language Processing	Lise	0.8261	978	1.7288	1397	Reilly	0.9815 N	Santa Clarita, Moreno Valley	1.2089
5	1160 m/(s^2)	1.084	Technology and Information Management	Games and Playable Media, Electrical Engineering, Applied Mathematics, Human Computer Interaction	Sam	-0.0456	580	0.6322	652	Lise	-0.0741 N	Fremont, Chula Vista	1.0523
2	774 m/(s^2)	0.8206	Robotics Engineering	Computer Science	Eriq	1.5273	594	0.6817	918	Andrew	0.8678 N	Long Beach	0.7859
2	1287 m/(s^2)	0.7439	Natural Language Processing	Computer Science	Eriq	0.4827	858	1.4762	704	Chris	1.1238 N	Long Beach	1.068
0	1188 m/(s^2)	0.8404	Electrical Engineering	Robotics Engineering	Michael	1.0022	436	1.3387	424	Inan	0.9565 N	Stockton, Santa Ana	0.2905
5	1321 m/(s^2)	0.8885	Statistics	Human Computer Interaction	Sam	0.1235	540	0.8765	1466	Lise	0.0668 N	Fresno, Chula Vista	0.5748
0	1013 m/(s^2)	1.1634	Electrical Engineering	Robotics Engineering	Michael	0.9006	122	1.1452	773	Inan	1.0456 N	Santa Ana	0.0299
4	975 m/(s^2)	-0.0991	Computer Game Design	Computer Engineering	Reilly	0.678	1243	1.3907	922	Vani	1.1963 N	Santa Clarita, Anaheim, Sacramento, Los Angeles	1.0391
1	428 m/(s^2)	1.0506	Biotechnology	Statistics	VANI	1.0326	639	0.8582	315	Chris	0.7577 N	Modesto, San Jose, Oakland	0.9143
3	152 m/(s^2)	0.867	Computer Science	Bioinformatics	Chris	0.6558	217	1.0889	1114	Tony	0.3166 N	San Francisco	1.4493
1	418 m/(s^2)	0.7137	Computer Game Design	Computer Game Design	Vani	0.9103	840	1.3481	732	Reilly	1.4268 N	San Jose	1.069
0	1078 m/(s^2)	1.0044	Electrical Engineering	Robotics Engineering	Michael	1.3166	276	1.5281	735	Inan	0.98 N	Santa Ana, Riverside	0.3551
3	196 m/(s^2)	0.4022	Bioinformatics	Biotechnology	Chris	0.491	-57	1.5646	866	Fabrice	1.1419 N	Los Angeles, Sacramento, Moreno Valley	0.2347
2	1005 m/(s^2)	1.8072	Applied Mathematics	Data Science	Eriq	1.5013	992	0.7586	722	Chris	1.0525 N	Stockton, Riverside	1.0204
2	815 m/(s^2)	0.7774	aPPLIED mATHEMATICS	Data Science	Lise	0.7422	959	1.1617	1688	Fabrice	1.2749 N	Irvine	1.29
4	447 m/(s^2)	0.0332	Computer Game Design	Natural Language Processing	Tony	0.9269	958	0.4409	874	Vani	1.08 N	Sacramento	0.4837
0	660 m/(s^2)	n/a	Human Computer Interaction	Robotics Engineering	Michael	0.5162	389	0.3039	538	Sam	0.6992 N	Riverside, Santa Ana	0.0597
1	1015 m/(s^2)	0.5805	Biotechnology	Statistics	Vani	0.995	942	1.1128	275	Michael	0.7456 N	Modesto, San Jose	1.1612
1	910 m/(s^2)	1.6562	Biotechnology		Vani	0.8362	1104	1.5448	-68	Andrew	1.1182 N	Oakland, San Bernardino	0.7276
0	1434 m/(s^2)	1.3164	Electrical Engineering	Robotics Engineering	Andrew	0.7159	691	0.9424	487	Sam	0.6056 N	Santa Ana, Riverside	0.602
0	654 m/(s^2)	1.1766	Electrical Engineering	computational media	Andrew	0.8081	320	-0.0298	820	Sam	0.9812 N	Santa Ana, Riverside	0.4269
2	814 m/(s^2)	0.496	Natural Language Processing	dATA sCIENCE	Fabrice	0.9256	775	0.6495	466	Andrew	1.2475 N	Irvine	1.0232
2	801 m/(s^2)	0.5794	Natural Language Processing	Data Science	Fabrice	0.7905	827	1.522	716	Andrew	0.9617 N	Long Beach	1.4542
2	799 m/(s^2)	0.5431	Applied Mathematics	Data Science	Fabrice	1.4435	794	0.7915	916	Andrew	1.0999 N	Long Beach	1.0747
5	852 m/(s^2)	1.1783	Electrical Engineering	Electrical Engineering	Tony	0.1623	532	1.0926	1474	Lise	0.241 N	Fresno	0.976
4	411 m/(s^2)	-0.047	Computer Game Design	Natural Language Processing	Lise	0.5455	615	0.998	839	Reilly	1.1209 N	Santa Clarita, Anaheim, Moreno Valley	0.6822
5	745 m/(s^2)	1.0758	Technology and Information Management	Bioengineering, Applied Mathematics	Inan	0.312	698	0.1629	1052	Lise	0.2961 N	Santa Clarita, Sacramento, Anaheim, Moreno Valley	0.9906
3	-154 m/(s^2)	0.5648	Computer Engineering	Biotechnology	Chris	0.8547	237	0.8182	1028	Fabrice	0.7122 N	Bakersfield, San Francisco	0.5378
1	562 m/(s^2)	1.0999	Human Computer Interaction	Applied Mathematics	Vani	1.4065	1188	1.1756	507	Michael	0.8979 N	Modesto	0.5401
5	704 m/(s^2)	0.918	Computational Media	Electrical Engineering, Human Computer Interaction, Applied Mathematics, Games and Playable Media	Sam	-0.0238	425	1.0808	1570	Lise	0.4391 N	Modesto, San Bernardino	0.8296
3	154 m/(s^2)	0.4453	Bioengineering	Biotechnology	Chris	1.0637	305	0.5081	1047	Tony	0.4434 N	San Diego, Bakersfield	0.7
5	1234 m/(s^2)	1.5428	Technology and Information Management	Games and Playable Media, Technology and Information Management, Electrical Engineering, Applied Mathematics, Human Computer Interaction	Vani	0.0568	362	0.6127	1147	Lise	0.17 N	Fremont	0.414
1	996 m/(s^2)	1.0876	Biotechnology	Computer Game Design	Vani	0.6091	998	1.3744	128	Chris	0.6404 N	San Jose, Oakland, San Bernardino	0.7895
0	1443 m/(s^2)	1.4195	Electrical Engineering	Computational Media	Michael	0.0549	-88	0.3669	653	Sam	0.974 N	Santa Ana, Stockton	0.5012
3	304 m/(s^2)	0.7381	Computer Engineering	Bioinformatics	Chris	0.9001	86	1.4972	1222	Tony	0.6155 N	Fresno, Chula Vista	0.822
2	817 m/(s^2)	1.2869	Natural Language Processing	Data Science	Fabrice	1.1183	835	0.8493	1257	Andrew	1.1557 N	Long Beach	0.6753
